Longitude,Latitude
342.466714,-69.6500976
342.463979,-69.6501111
342.461245,-69.6501245
342.458511,-69.6501379
342.455778,-69.6501512
342.453046,-69.6501645
342.450313,-69.6501778
342.447582,-69.650191
342.444851,-69.6502042
342.44212,-69.6502173
342.43939,-69.6502304
342.43666,-69.6502435
342.433931,-69.6502565
342.431202,-69.6502695
342.428474,-69.6502824
342.425746,-69.6502953
342.423019,-69.6503081
342.420293,-69.6503209
342.417566,-69.6503337
342.414841,-69.6503464
342.412116,-69.6503591
342.409391,-69.6503717
342.406667,-69.6503843
342.403943,-69.6503969
342.40122,-69.6504094
342.398497,-69.6504219
342.395775,-69.6504343
342.393053,-69.6504467
342.390332,-69.6504591
342.387611,-69.6504714
342.384891,-69.6504837
342.382171,-69.6504959
342.379451,-69.6505081
342.376733,-69.6505202
342.374014,-69.6505323
342.371324,-69.6505443
342.700754,-69.647873
342.697977,-69.6478901
342.6952,-69.6479072
342.692424,-69.6479242
342.689648,-69.6479412
342.686873,-69.6479581
342.684098,-69.647975
342.681324,-69.6479918
342.67855,-69.6480086
342.675777,-69.6480253
342.673004,-69.648042
342.670232,-69.6480587
342.66746,-69.6480753
342.664689,-69.6480919
342.661918,-69.6481084
342.659148,-69.6481249
342.656378,-69.6481413
342.653609,-69.6481577
342.65084,-69.6481741
342.648072,-69.6481904
342.645304,-69.6482067
342.642537,-69.6482229
342.639771,-69.6482391
342.637004,-69.6482552
342.634239,-69.6482713
342.631474,-69.6482874
342.628709,-69.6483034
342.625945,-69.6483194
342.623181,-69.6483353
342.620418,-69.6483512
342.617656,-69.648367
342.614894,-69.6483828
342.612132,-69.6483985
342.609371,-69.6484143
342.60661,-69.6484299
342.60385,-69.6484455
342.601091,-69.6484611
342.598332,-69.6484767
342.595573,-69.6484922
342.592815,-69.6485076
342.590058,-69.648523
342.587301,-69.6485384
342.584544,-69.6485537
342.581788,-69.648569
342.579033,-69.6485842
342.576278,-69.6485994
342.573523,-69.6486146
342.570769,-69.6486297
342.568016,-69.6486448
342.565263,-69.6486598
342.56251,-69.6486748
342.559758,-69.6486897
342.557007,-69.6487046
342.554256,-69.6487195
342.551505,-69.6487343
342.548755,-69.6487491
342.546006,-69.6487638
342.543257,-69.6487785
342.540508,-69.6487931
342.53776,-69.6488077
342.535013,-69.6488223
342.532266,-69.6488368
342.529519,-69.6488513
342.526773,-69.6488657
342.524028,-69.6488801
342.521283,-69.6488944
342.518538,-69.6489087
342.515794,-69.648923
342.513051,-69.6489372
342.510308,-69.6489514
342.507566,-69.6489655
342.504824,-69.6489796
342.502082,-69.6489937
342.499341,-69.6490077
342.496601,-69.6490217
342.493861,-69.6490356
342.491121,-69.6490495
342.488382,-69.6490633
342.485644,-69.6490771
342.482906,-69.6490909
342.480168,-69.6491046
342.477431,-69.6491183
342.474695,-69.6491319
342.471959,-69.6491455
342.469223,-69.6491591
342.466488,-69.6491726
342.463754,-69.649186
342.46102,-69.6491995
342.458286,-69.6492128
342.455553,-69.6492262
342.452821,-69.6492395
342.450089,-69.6492527
342.447357,-69.649266
342.444626,-69.6492791
342.441896,-69.6492923
342.439166,-69.6493054
342.436436,-69.6493184
342.433707,-69.6493314
342.430979,-69.6493444
342.428251,-69.6493573
342.425523,-69.6493702
342.422796,-69.649383
342.420069,-69.6493958
342.417343,-69.6494086
342.414618,-69.6494213
342.411893,-69.649434
342.409168,-69.6494466
342.406444,-69.6494592
342.40372,-69.6494718
342.400997,-69.6494843
342.398275,-69.6494968
342.395552,-69.6495092
342.392831,-69.6495216
342.39011,-69.649534
342.387389,-69.6495463
342.384669,-69.6495585
342.381949,-69.6495708
342.37923,-69.6495829
342.376511,-69.6495951
342.373793,-69.6496072
342.371103,-69.6496191
342.700519,-69.6469486
342.697742,-69.6469657
342.694965,-69.6469827
342.692189,-69.6469997
342.689413,-69.6470167
342.686638,-69.6470336
342.683863,-69.6470505
342.681089,-69.6470673
342.678316,-69.6470841
342.675542,-69.6471008
342.67277,-69.6471175
342.669998,-69.6471342
342.667226,-69.6471508
342.664455,-69.6471674
342.661684,-69.6471839
342.658914,-69.6472004
342.656145,-69.6472168
342.653376,-69.6472332
342.650607,-69.6472496
342.647839,-69.6472659
342.645072,-69.6472821
342.642305,-69.6472984
342.639538,-69.6473146
342.636772,-69.6473307
342.634006,-69.6473468
342.631242,-69.6473628
342.628477,-69.6473788
342.625713,-69.6473948
342.62295,-69.6474107
342.620187,-69.6474266
342.617424,-69.6474424
342.614662,-69.6474582
342.611901,-69.647474
342.60914,-69.6474897
342.606379,-69.6475053
342.603619,-69.647521
342.60086,-69.6475365
342.598101,-69.6475521
342.595343,-69.6475676
342.592585,-69.647583
342.589827,-69.6475984
342.58707,-69.6476138
342.584314,-69.6476291
342.581558,-69.6476444
342.578803,-69.6476596
342.576048,-69.6476748
342.573293,-69.64769
342.57054,-69.6477051
342.567786,-69.6477201
342.565033,-69.6477351
342.562281,-69.6477501
342.559529,-69.6477651
342.556778,-69.64778
342.554027,-69.6477948
342.551277,-69.6478096
342.548527,-69.6478244
342.545777,-69.6478391
342.543028,-69.6478538
342.54028,-69.6478684
342.537532,-69.647883
342.534785,-69.6478976
342.532038,-69.6479121
342.529292,-69.6479266
342.526546,-69.647941
342.523801,-69.6479554
342.521056,-69.6479697
342.518311,-69.647984
342.515568,-69.6479983
342.512824,-69.6480125
342.510081,-69.6480267
342.507339,-69.6480408
342.504597,-69.6480549
342.501856,-69.648069
342.499115,-69.648083
342.496375,-69.6480969
342.493635,-69.6481108
342.490895,-69.6481247
342.488157,-69.6481386
342.485418,-69.6481524
342.48268,-69.6481661
342.479943,-69.6481798
342.477206,-69.6481935
342.47447,-69.6482071
342.471734,-69.6482207
342.468999,-69.6482343
342.466264,-69.6482478
342.463529,-69.6482612
342.460795,-69.6482747
342.458062,-69.648288
342.455329,-69.6483014
342.452597,-69.6483147
342.449865,-69.6483279
342.447134,-69.6483411
342.444403,-69.6483543
342.441672,-69.6483674
342.438942,-69.6483805
342.436213,-69.6483936
342.433484,-69.6484066
342.430756,-69.6484196
342.428028,-69.6484325
342.4253,-69.6484454
342.422573,-69.6484582
342.419847,-69.648471
342.417121,-69.6484838
342.414395,-69.6484965
342.41167,-69.6485091
342.408946,-69.6485218
342.406222,-69.6485344
342.403499,-69.6485469
342.400776,-69.6485594
342.398053,-69.6485719
342.395331,-69.6485843
342.39261,-69.6485967
342.389889,-69.6486091
342.387168,-69.6486214
342.384448,-69.6486336
342.381728,-69.6486459
342.379009,-69.648658
342.376291,-69.6486702
342.373573,-69.6486823
342.370882,-69.6486942
342.700286,-69.6460243
342.697509,-69.6460414
342.694732,-69.6460584
342.691956,-69.6460754
342.68918,-69.6460924
342.686405,-69.6461093
342.683631,-69.6461262
342.680857,-69.646143
342.678083,-69.6461598
342.67531,-69.6461765
342.672538,-69.6461932
342.669766,-69.6462099
342.666994,-69.6462265
342.664223,-69.646243
342.661453,-69.6462596
342.658683,-69.646276
342.655913,-69.6462925
342.653144,-69.6463089
342.650376,-69.6463252
342.647608,-69.6463415
342.644841,-69.6463578
342.642074,-69.646374
342.639307,-69.6463902
342.636542,-69.6464063
342.633776,-69.6464224
342.631011,-69.6464384
342.628247,-69.6464544
342.625483,-69.6464704
342.62272,-69.6464863
342.619957,-69.6465022
342.617195,-69.646518
342.614433,-69.6465338
342.611671,-69.6465495
342.608911,-69.6465652
342.60615,-69.6465809
342.60339,-69.6465965
342.600631,-69.6466121
342.597872,-69.6466276
342.595114,-69.6466431
342.592356,-69.6466586
342.589599,-69.646674
342.586842,-69.6466893
342.584086,-69.6467046
342.58133,-69.6467199
342.578575,-69.6467351
342.57582,-69.6467503
342.573066,-69.6467655
342.570312,-69.6467806
342.567559,-69.6467956
342.564806,-69.6468107
342.562054,-69.6468256
342.559302,-69.6468406
342.556551,-69.6468554
342.5538,-69.6468703
342.55105,-69.6468851
342.5483,-69.6468999
342.545551,-69.6469146
342.542802,-69.6469293
342.540054,-69.6469439
342.537306,-69.6469585
342.534559,-69.646973
342.531812,-69.6469876
342.529066,-69.647002
342.52632,-69.6470164
342.523575,-69.6470308
342.52083,-69.6470452
342.518086,-69.6470595
342.515343,-69.6470737
342.512599,-69.6470879
342.509857,-69.6471021
342.507114,-69.6471162
342.504373,-69.6471303
342.501631,-69.6471444
342.498891,-69.6471584
342.496151,-69.6471723
342.493411,-69.6471863
342.490672,-69.6472001
342.487933,-69.647214
342.485195,-69.6472278
342.482457,-69.6472415
342.47972,-69.6472552
342.476983,-69.6472689
342.474247,-69.6472825
342.471511,-69.6472961
342.468776,-69.6473096
342.466041,-69.6473231
342.463307,-69.6473366
342.460573,-69.64735
342.45784,-69.6473634
342.455107,-69.6473767
342.452375,-69.64739
342.449643,-69.6474033
342.446912,-69.6474165
342.444181,-69.6474297
342.441451,-69.6474428
342.438721,-69.6474559
342.435992,-69.6474689
342.433263,-69.6474819
342.430534,-69.6474949
342.427807,-69.6475078
342.425079,-69.6475207
342.422353,-69.6475335
342.419626,-69.6475463
342.4169,-69.6475591
342.414175,-69.6475718
342.41145,-69.6475844
342.408726,-69.6475971
342.406002,-69.6476097
342.403279,-69.6476222
342.400556,-69.6476347
342.397833,-69.6476472
342.395112,-69.6476596
342.39239,-69.647672
342.389669,-69.6476843
342.386949,-69.6476966
342.384229,-69.6477089
342.38151,-69.6477211
342.378791,-69.6477333
342.376072,-69.6477454
342.373354,-69.6477575
342.370664,-69.6477694
342.700054,-69.6451001
342.697277,-69.6451172
342.6945,-69.6451343
342.691724,-69.6451512
342.688949,-69.6451682
342.686174,-69.6451851
342.6834,-69.645202
342.680626,-69.6452188
342.677852,-69.6452356
342.67508,-69.6452523
342.672307,-69.645269
342.669535,-69.6452856
342.666764,-69.6453022
342.663993,-69.6453188
342.661223,-69.6453353
342.658453,-69.6453518
342.655684,-69.6453682
342.652915,-69.6453846
342.650147,-69.645401
342.647379,-69.6454173
342.644611,-69.6454335
342.641845,-69.6454497
342.639078,-69.6454659
342.636313,-69.645482
342.633547,-69.6454981
342.630783,-69.6455142
342.628018,-69.6455302
342.625255,-69.6455461
342.622491,-69.645562
342.619729,-69.6455779
342.616967,-69.6455937
342.614205,-69.6456095
342.611444,-69.6456252
342.608683,-69.6456409
342.605923,-69.6456566
342.603163,-69.6456722
342.600404,-69.6456878
342.597645,-69.6457033
342.594887,-69.6457188
342.592129,-69.6457342
342.589372,-69.6457496
342.586616,-69.645765
342.583859,-69.6457803
342.581104,-69.6457956
342.578349,-69.6458108
342.575594,-69.645826
342.57284,-69.6458411
342.570086,-69.6458562
342.567333,-69.6458713
342.564581,-69.6458863
342.561828,-69.6459012
342.559077,-69.6459162
342.556326,-69.6459311
342.553575,-69.6459459
342.550825,-69.6459607
342.548075,-69.6459755
342.545326,-69.6459902
342.542578,-69.6460049
342.53983,-69.6460195
342.537082,-69.6460341
342.534335,-69.6460486
342.531588,-69.6460631
342.528842,-69.6460776
342.526097,-69.646092
342.523351,-69.6461064
342.520607,-69.6461207
342.517863,-69.646135
342.515119,-69.6461493
342.512376,-69.6461635
342.509633,-69.6461777
342.506891,-69.6461918
342.50415,-69.6462059
342.501409,-69.6462199
342.498668,-69.6462339
342.495928,-69.6462479
342.493188,-69.6462618
342.490449,-69.6462757
342.487711,-69.6462895
342.484973,-69.6463033
342.482235,-69.646317
342.479498,-69.6463307
342.476761,-69.6463444
342.474025,-69.646358
342.47129,-69.6463716
342.468554,-69.6463851
342.46582,-69.6463986
342.463086,-69.6464121
342.460352,-69.6464255
342.457619,-69.6464389
342.454886,-69.6464522
342.452154,-69.6464655
342.449423,-69.6464787
342.446691,-69.6464919
342.443961,-69.6465051
342.441231,-69.6465182
342.438501,-69.6465313
342.435772,-69.6465444
342.433043,-69.6465574
342.430315,-69.6465703
342.427587,-69.6465832
342.42486,-69.6465961
342.422133,-69.6466089
342.419407,-69.6466217
342.416681,-69.6466345
342.413956,-69.6466472
342.411232,-69.6466598
342.408507,-69.6466725
342.405784,-69.6466851
342.40306,-69.6466976
342.400338,-69.6467101
342.397615,-69.6467226
342.394894,-69.646735
342.392172,-69.6467474
342.389452,-69.6467597
342.386731,-69.646772
342.384012,-69.6467843
342.381292,-69.6467965
342.378573,-69.6468086
342.375855,-69.6468208
342.373137,-69.6468329
342.370447,-69.6468448
342.699822,-69.6441761
342.697045,-69.6441931
342.694269,-69.6442102
342.691493,-69.6442272
342.688718,-69.6442441
342.685943,-69.644261
342.683169,-69.6442779
342.680395,-69.6442947
342.677622,-69.6443115
342.674849,-69.6443282
342.672077,-69.6443449
342.669305,-69.6443615
342.666534,-69.6443781
342.663763,-69.6443947
342.660993,-69.6444112
342.658223,-69.6444277
342.655454,-69.6444441
342.652685,-69.6444605
342.649917,-69.6444768
342.647149,-69.6444931
342.644382,-69.6445094
342.641615,-69.6445256
342.638849,-69.6445417
342.636084,-69.6445579
342.633319,-69.6445739
342.630554,-69.64459
342.62779,-69.644606
342.625026,-69.6446219
342.622263,-69.6446378
342.6195,-69.6446537
342.616738,-69.6446695
342.613977,-69.6446853
342.611216,-69.644701
342.608455,-69.6447167
342.605695,-69.6447324
342.602936,-69.644748
342.600177,-69.6447636
342.597418,-69.6447791
342.59466,-69.6447946
342.591902,-69.64481
342.589145,-69.6448254
342.586389,-69.6448407
342.583633,-69.644856
342.580877,-69.6448713
342.578122,-69.6448865
342.575368,-69.6449017
342.572614,-69.6449169
342.56986,-69.6449319
342.567107,-69.644947
342.564355,-69.644962
342.561603,-69.644977
342.558851,-69.6449919
342.5561,-69.6450068
342.55335,-69.6450216
342.5506,-69.6450364
342.54785,-69.6450512
342.545101,-69.6450659
342.542353,-69.6450806
342.539605,-69.6450952
342.536857,-69.6451098
342.53411,-69.6451243
342.531364,-69.6451388
342.528618,-69.6451533
342.525873,-69.6451677
342.523128,-69.6451821
342.520383,-69.6451964
342.517639,-69.6452107
342.514896,-69.6452249
342.512153,-69.6452391
342.50941,-69.6452533
342.506668,-69.6452674
342.503927,-69.6452815
342.501186,-69.6452955
342.498445,-69.6453095
342.495705,-69.6453235
342.492966,-69.6453374
342.490227,-69.6453513
342.487488,-69.6453651
342.48475,-69.6453789
342.482013,-69.6453926
342.479276,-69.6454063
342.476539,-69.64542
342.473803,-69.6454336
342.471068,-69.6454472
342.468333,-69.6454607
342.465598,-69.6454742
342.462864,-69.6454877
342.460131,-69.6455011
342.457398,-69.6455145
342.454665,-69.6455278
342.451933,-69.6455411
342.449202,-69.6455543
342.446471,-69.6455675
342.44374,-69.6455807
342.44101,-69.6455938
342.438281,-69.6456069
342.435552,-69.6456199
342.432823,-69.6456329
342.430095,-69.6456458
342.427368,-69.6456588
342.424641,-69.6456716
342.421914,-69.6456845
342.419188,-69.6456972
342.416462,-69.64571
342.413737,-69.6457227
342.411013,-69.6457354
342.408289,-69.645748
342.405565,-69.6457606
342.402842,-69.6457731
342.400119,-69.6457856
342.397397,-69.6457981
342.394676,-69.6458105
342.391954,-69.6458228
342.389234,-69.6458352
342.386514,-69.6458475
342.383794,-69.6458597
342.381075,-69.6458719
342.378356,-69.6458841
342.375638,-69.6458962
342.37292,-69.6459083
342.37023,-69.6459202
342.69959,-69.6432522
342.696813,-69.6432693
342.694037,-69.6432863
342.691261,-69.6433033
342.688486,-69.6433202
342.685711,-69.6433371
342.682937,-69.643354
342.680163,-69.6433708
342.67739,-69.6433876
342.674618,-69.6434043
342.671846,-69.643421
342.669074,-69.6434376
342.666303,-69.6434542
342.663532,-69.6434708
342.660762,-69.6434873
342.657993,-69.6435037
342.655224,-69.6435201
342.652455,-69.6435365
342.649687,-69.6435529
342.646919,-69.6435692
342.644152,-69.6435854
342.641386,-69.6436016
342.63862,-69.6436178
342.635854,-69.6436339
342.633089,-69.64365
342.630325,-69.643666
342.627561,-69.643682
342.624797,-69.6436979
342.622034,-69.6437138
342.619272,-69.6437297
342.61651,-69.6437455
342.613749,-69.6437613
342.610988,-69.643777
342.608227,-69.6437927
342.605467,-69.6438084
342.602708,-69.643824
342.599949,-69.6438395
342.59719,-69.643855
342.594432,-69.6438705
342.591675,-69.643886
342.588918,-69.6439013
342.586162,-69.6439167
342.583406,-69.643932
342.58065,-69.6439473
342.577896,-69.6439625
342.575141,-69.6439776
342.572387,-69.6439928
342.569634,-69.6440079
342.566881,-69.6440229
342.564129,-69.6440379
342.561377,-69.6440529
342.558625,-69.6440678
342.555875,-69.6440827
342.553124,-69.6440975
342.550374,-69.6441123
342.547625,-69.6441271
342.544876,-69.6441418
342.542128,-69.6441564
342.53938,-69.6441711
342.536633,-69.6441856
342.533886,-69.6442002
342.531139,-69.6442147
342.528394,-69.6442291
342.525648,-69.6442436
342.522903,-69.6442579
342.520159,-69.6442723
342.517415,-69.6442865
342.514672,-69.6443008
342.511929,-69.644315
342.509187,-69.6443291
342.506445,-69.6443433
342.503703,-69.6443573
342.500963,-69.6443714
342.498222,-69.6443854
342.495482,-69.6443993
342.492743,-69.6444132
342.490004,-69.6444271
342.487266,-69.6444409
